ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1912A0055,hooph101,1912,BOS,O,,BB,,67,66,,,,No BB shown on official sheet,
1912A0056,hooph101,1912,BOS,O,,SH,CHA191207270,1,0,1912A0054,,,,
1912A0057,hooph101,1912,BOS,D,OF,DP,,7,6,,,,DPs not shown on official sheets,
1912A0058,hooph101,1912,BOS,D,OF,LFG,,1,0,,,,Games by outfield position not kept officially,Y
1912A0059,krugm101,1912,BOS,D,SS,G,,9,11,,,,Official sheets show 9 G at SS,
1912A0060,krugm101,1912,BOS,D,SS,G,BOS191205291,1,0,,,,,
1912A0061,krugm101,1912,BOS,D,SS,G,BOS191207240,1,0,,,,,
1912A0062,krugm101,1912,BOS,D,SS,G,BOS191208142,1,0,,,,,
1912A0063,krugm101,1912,BOS,D,SS,DP,,2,3,,,,DPs not shown on official sheets,
1912A0064,lewid101,1912,BOS,O,,BB,,50,52,,,,No BB shown on official sheet,
1912A0065,lewid101,1912,BOS,O,,SH,BOS191208170,0,1,,PAA,,,
1912A0066,lewid101,1912,BOS,D,OF,RFG,,1,0,,,,Games by outfield position not kept officially,Y
1912A0067,nunal101,1912,BOS,O,,BB,,4,6,,,,No BB shown on official sheet,
1912A0068,obrib101,1912,BOS,O,,BB,,8,6,,,,No BB shown on official sheet,
1912A0069,obrib101,1912,BOS,O,,SH,BOS191208281,1,0,,PAA,,,
1912A0070,papel101,1912,BOS,O,,BB,,0,2,,,,No BB shown on official sheet,
1912A0071,speat101,1912,BOS,O,,BB,,79,82,,,,No BB shown on official sheet,
1912A0072,speat101,1912,BOS,O,,SH,BOS191208281,1,0,,PAA,,,
1912A0073,speat101,1912,BOS,O,,HBP,,7,6,,,,HBPs not shown on official sheets,
1912A0074,speat101,1912,BOS,D,OF,DP,,12,9,,,,DPs not shown on official sheets,
1912A0075,stahj101,1912,BOS,O,,BB,,32,31,,,,No BB shown on official sheet,
1912A0076,thomp101,1912,BOS,O,,AB,BOS191209241,1,0,,PAA,,,
1912A0077,thomp101,1912,BOS,O,,SH,BOS191205140,1,0,1912A0009,'"SWAP;PAA"',,,
1912A0078,wagnh103,1912,BOS,O,,BB,,60,62,,,,No BB shown on official sheet,
1912A0079,wagnh103,1912,BOS,O,,HBP,,5,4,,,,HBPs not shown on official sheets,
1912A0080,woodj108,1912,BOS,D,P,DP,,5,2,,,,DPs not shown on official sheets,
1912A0081,yerks101,1912,BOS,O,,AB,DET191206070,4,3,1912A0007,PAA,,,
1912A0082,yerks101,1912,BOS,O,,AB,BOS191209241,4,3,,PAA,,,
1912A0083,yerks101,1912,BOS,O,,BB,,40,41,,,,No BB shown on official sheet,
1912A0084,yerks101,1912,BOS,O,,SH,NYA191204130,2,0,,PAA,,,
1912A0085,benzj101,1912,CHA,O,,BB,,2,1,,,,No BB shown on official sheet,
1912A0086,berrd101,1912,CHA,D,OF,G,CHA191208111,0,1,,,,,
1912A0087,berrd101,1912,CHA,D,OF,LFG,,1,2,,,,Games by outfield position not kept officially,Y
1912A0088,blacl101,1912,CHA,D,3B,DP,,1,0,,,,DPs not shown on official sheets,
1912A0089,blacl101,1912,CHA,D,SS,G,PHA191205150,1,0,,,,,
1912A0090,blacl101,1912,CHA,D,SS,G,BOS191205170,1,0,,,,,
1912A0091,blacl101,1912,CHA,D,SS,G,CHA191207062,0,1,1912A0092,,,,
1912A0092,blacl101,1912,CHA,D,2B,G,CHA191207062,1,0,1912A0091,,,,
1912A0093,blacl101,1912,CHA,D,SS,DP,,0,1,,,,DPs not shown on official sheets,
1912A0094,blocb101,1912,CHA,O,,BB,,8,7,,,,No BB shown on official sheet,
1912A0095,blocb101,1912,CHA,D,C,G,PHA191205150,0,1,,,,,
1912A0096,blocb101,1912,CHA,D,C,G,CHA191206030,0,1,,,,,
1912A0097,blocb101,1912,CHA,D,C,G,CHA191206180,0,1,,,,,
1912A0098,blocb101,1912,CHA,D,C,G,CHA191207270,0,1,,,,,
1912A0099,blocb101,1912,CHA,D,C,DP,,3,4,,,,DPs not shown on official sheets,
1912A0100,bodip101,1912,CHA,O,,H,CHA191206130,1,2,,OPP,,,
1912A0101,bodip101,1912,CHA,O,,BB,,46,43,,,,No BB shown on official sheet,
1912A0102,bodip101,1912,CHA,D,OF,LFG,,9,8,,,,Games by outfield position not kept officially,Y
1912A0103,bodip101,1912,CHA,D,OF,CFG,,73,72,,,,Games by outfield position not kept officially,Y
1912A0104,bodip101,1912,CHA,D,OF,RFG,,48,50,,,,Games by outfield position not kept officially,Y
1912A0105,bortb101,1912,CHA,O,,AB,CHA191209031,3,4,1912A0107,,,,
1912A0106,bortb101,1912,CHA,O,,BB,,10,8,,,,No BB shown on official sheet,
1912A0107,bortb101,1912,CHA,O,,SH,CHA191209031,1,0,1912A0105,,,,
1912A0108,calln101,1912,CHA,O,,SH,CLE191204230,0,2,,PAA,,,
1912A0109,calln101,1912,CHA,D,OF,G,WS1191208150,0,1,,,,,
1912A0110,calln101,1912,CHA,D,OF,G,NYA191208240,0,1,,,,,
1912A0111,calln101,1912,CHA,D,OF,LFG,,105,107,,,,Games by outfield position not kept officially,Y
1912A0112,calln101,1912,CHA,D,OF,CFG,,1,0,,,,Games by outfield position not kept officially,Y
1912A0113,cicoe101,1912,CHA,O,,BB,,3,2,,,,No BB shown on official sheet,
1912A0114,cicoe101,1912,CHA,D,P,DP,,5,4,,,,DPs not shown on official sheets,
1912A0115,colls101,1912,CHA,O,,AB,,572,579,,,,addition error on page 1 of official sheet.  Total is 572.,
1912A0116,colls101,1912,CHA,O,,AB,CHA191205040,5,4,,PAA,,,
1912A0117,colls101,1912,CHA,O,,AB,BOS191205170,5,3,,PAA,,,
1912A0118,colls101,1912,CHA,O,,AB,DET191206302,4,3,,PAA,,,
1912A0119,colls101,1912,CHA,O,,R,CHA191205050,0,2,,OPP,,,
1912A0120,colls101,1912,CHA,O,,BB,,26,29,,,,No BB shown on official sheet,
1912A0121,colls101,1912,CHA,O,,SB,,26,27,,,,Official sheet shows 26 SB,
1912A0122,colls101,1912,CHA,O,,SH,CHA191206130,0,1,,PAA,,,
1912A0123,colls101,1912,CHA,O,,HBP,,6,5,,,,HBPs not shown on official sheets,
1912A0124,colls101,1912,CHA,D,1B,DP,,21,24,,,,DPs not shown on official sheets,
1912A0125,colls101,1912,CHA,D,OF,G,,107,105,,,,Official sheet shows 107 OF G,
1912A0126,colls101,1912,CHA,D,OF,DP,,4,0,,,,DPs not shown on official sheets,
1912A0127,colls101,1912,CHA,D,OF,LFG,,2,1,,,,Games by outfield position not kept officially,Y
1912A0128,colls101,1912,CHA,D,OF,CFG,,19,17,,,,Games by outfield position not kept officially,Y
1912A0129,colls101,1912,CHA,D,OF,RFG,,86,85,,,,Games by outfield position not kept officially,Y
1912A0130,eastt101,1912,CHA,O,,H,NYA191208210,0,1,,OPP,,,
1912A0131,eastt101,1912,CHA,O,,SB,,1,2,,,,Official sheet shows 1 SB,
1912A0132,eastt101,1912,CHA,D,C,DP,,2,3,,,,DPs not shown on official sheets,
1912A0133,fourj101,1912,CHA,O,,SB,,1,2,,,,Official sheet shows 1 SB,
1912A0134,gleak101,1912,CHA,D,2B,ERR,,1,0,,,,Official sheet shows 1 ERR,
1912A0135,johnw101,1912,CHA,O,,G,CHA191207061,1,0,1912A0137,,,,
1912A0136,johnw101,1912,CHA,O,,BB,,0,1,,,,No BB shown on official sheet,
1912A0137,johnw101,1912,CHA,D,P,G,CHA191207061,1,0,1912A0135,,,,
1912A0138,johne102,1912,CHA,O,,G,,18,21,,,,Official sheet shows 18 G,
1912A0139,johne102,1912,CHA,O,,G,CLE191208300,1,0,,,,,
1912A0140,johne102,1912,CHA,O,,G,CHA191209032,1,0,,,,,
1912A0141,johne102,1912,CHA,O,,G,CHA191209100,1,0,,,,,
1912A0142,johne102,1912,CHA,O,,G,CHA191209120,1,0,,,,,
1912A0143,johne102,1912,CHA,O,,G,SLA191209251,1,0,,,,,
1912A0145,johne102,1912,CHA,D,SS,DP,,1,3,,,,DPs not shown on official sheets,
1912A0146,jordr101,1912,CHA,O,,G,CHA191206250,1,0,1912A0147,,,,
1912A0147,jordr101,1912,CHA,D,P,G,CHA191206250,1,0,1912A0146,,,,
1912A0148,kuhnw101,1912,CHA,O,,AB,DET191205010,0,1,,PAA,,,
1912A0149,kuhnw101,1912,CHA,O,,BB,,19,20,,,,No BB shown on official sheet,
1912A0150,kuhnw101,1912,CHA,O,,SB,,5,4,,,,Official sheet shows 5 SB,
1912A0151,kuhnw101,1912,CHA,D,C,ERR,BOS191207171,0,1,,,,,
1912A0152,kuhnw101,1912,CHA,D,C,DP,,7,8,,,,DPs not shown on official sheets,
1912A0153,langf101,1912,CHA,O,,BB,,6,4,,,,No BB shown on official sheet,
1912A0154,langf101,1912,CHA,D,P,ERR,BOS191205170,0,1,1912A1205,,,,
1912A0155,lordh101,1912,CHA,O,,AB,CLE191205302,4,5,,PAA,,,
1912A0156,lordh101,1912,CHA,O,,BB,,56,52,,,,No BB shown on official sheet,
1912A0157,lordh101,1912,CHA,O,,SB,,28,30,,,,Official sheet shows 28 SB,
1912A0158,lordh101,1912,CHA,O,,SB,SLA191209281,1,0,1912A0160,SWAP,,,
1912A0159,lordh101,1912,CHA,O,,SH,DET191204300,0,1,,PAA,,,
1912A0160,lordh101,1912,CHA,O,,SH,SLA191209281,0,1,1912A0158,'"SWAP;PAA"',,,
1912A0161,lordh101,1912,CHA,D,3B,G,CHA191209100,1,0,,,,,
1912A0162,lordh101,1912,CHA,D,3B,DP,,10,11,,,,DPs not shown on official sheets,
1912A0163,lordh101,1912,CHA,D,OF,G,SLA191209281,0,1,,,,,
1912A0164,lordh101,1912,CHA,D,OF,ERR,,4,3,,,,Official sheet shows 4 ERR in OF,
1912A0165,lordh101,1912,CHA,D,OF,DP,,4,3,,,,DPs not shown on official sheets,
1912A0166,mattw101,1912,CHA,O,,G,CLE191205302,1,0,,,,,
1912A0167,mattw101,1912,CHA,O,,BB,,26,27,,,,No BB shown on official sheet,
1912A0168,mattw101,1912,CHA,O,,SB,,15,16,,,,Official sheet shows 15 SB,
1912A0169,mattw101,1912,CHA,D,OF,LFG,,5,2,,,,Games by outfield position not kept officially,Y
1912A0170,mattw101,1912,CHA,D,OF,CFG,,64,66,,,,Games by outfield position not kept officially,Y
1912A0171,mattw101,1912,CHA,D,OF,RFG,,12,10,,,,Games by outfield position not kept officially,Y
1912A0172,mayew101,1912,CHA,O,,AB,CHA191209070,1,0,,PAA,,,
1912A0173,mcinm101,1912,CHA,O,,G,CHA191206030,1,0,,,,,
1912A0174,mcinm101,1912,CHA,O,,BB,,13,14,,,,No BB shown on official sheet,
1912A0175,peter102,1912,CHA,O,,BB,,0,1,,,,No BB shown on official sheet,
1912A0176,rathm101,1912,CHA,O,,AB,SLA191204180,3,4,1912A0203,PAA,,,
1912A0177,rathm101,1912,CHA,O,,AB,CHA191206230,4,2,,PAA,,,
1912A0178,rathm101,1912,CHA,O,,SB,,30,31,,,,Official sheet shows 30 SB,
1912A0179,rathm101,1912,CHA,O,,SH,BOS191208270,1,0,,PAA,,,
1912A0180,rathm101,1912,CHA,D,2B,DP,,52,46,,,,DPs not shown on official sheets,
1912A0181,schar103,1912,CHA,O,,BB,,4,3,,,,No BB shown on official sheet,
1912A0182,schar103,1912,CHA,D,C,DP,,6,4,,,,DPs not shown on official sheets,
1912A0183,sullb102,1912,CHA,O,,G,PHA191205110,1,0,1912A0185,,,,
1912A0184,sullb102,1912,CHA,O,,BB,,8,9,,,,No BB shown on official sheet,
1912A0185,sullb102,1912,CHA,D,C,G,PHA191205110,1,0,1912A0183,,,,
1912A0186,sullb102,1912,CHA,D,C,DP,,5,4,,,,DPs not shown on official sheets,
1912A0187,tannl101,1912,CHA,O,,BB,,0,1,,,,No BB shown on official sheet,
1912A0188,tannl101,1912,CHA,D,SS,G,,0,1,,,,Official sheet shows 0 G at SS,
1912A0189,tannl101,1912,CHA,D,SS,G,CHA191204140,1,0,,,,,
1912A0190,tannl101,1912,CHA,D,SS,G,CHA191205040,1,0,1912A0194,,,Officially 2 3B and 0 SS in game,
1912A0191,tannl101,1912,CHA,D,SS,G,WS1191205080,1,0,1912A0192,,,,
1912A0192,tannl101,1912,CHA,D,SS,ERR,WS1191205080,1,0,1912A0195,,,,
1912A0193,tannl101,1912,CHA,D,SS,DP,,1,0,,,,DPs not shown on official sheets,
1912A0194,tannl101,1912,CHA,D,3B,G,CHA191205040,0,1,1912A0190,,,Officially 2 3B and 0 SS in game,
1912A0195,tannl101,1912,CHA,D,3B,G,WS1191205080,0,1,1912A0196,,,,
1912A0196,tannl101,1912,CHA,D,3B,ERR,WS1191205080,0,1,1912A0191,,,,
1912A0197,tannl101,1912,CHA,D,3B,DP,,0,1,,,,DPs not shown on official sheets,
1912A0198,taylw101,1912,CHA,O,,SH,,1,0,,,,Official sheet shows 1 SH,
1912A0199,walse101,1912,CHA,O,,G,,61,62,,,,Official sheet shows 61 G,
1912A0200,walse101,1912,CHA,O,,G,CHA191206230,1,0,,,,,
1912A0201,walse101,1912,CHA,O,,G,NYA191207250,1,0,,,,,
1912A0202,walse101,1912,CHA,O,,G,CHA191208112,1,0,,,,,
1912A0203,walse101,1912,CHA,O,,AB,SLA191204180,4,3,1912A0176,PAA,,,
1912A0204,walse101,1912,CHA,O,,H,CHA191209130,0,1,,OPP,,,
1912A0205,walse101,1912,CHA,O,,BB,,11,14,,,,No BB shown on official sheet,
1912A0206,weavb101,1912,CHA,O,,G,CHA191208050,1,0,,,,,
1912A0207,weavb101,1912,CHA,O,,AB,CHA191204130,3,4,,PAA,,,
1912A0208,weavb101,1912,CHA,O,,AB,CHA191205030,3,4,,PAA,,,
1912A0209,weavb101,1912,CHA,O,,BB,,11,9,,,,No BB shown on official sheet,
1912A0210,weavb101,1912,CHA,O,,SB,,12,13,,,,Official sheet shows 12 SB,
1912A0211,weavb101,1912,CHA,D,SS,DP,,54,53,,,,DPs not shown on official sheets,
1912A0212,whitd104,1912,CHA,O,,G,,28,32,,,,Official sheet shows 28 G,
1912A0213,whitd104,1912,CHA,O,,G,CHA191206030,1,0,,,,,
1912A0214,whitd104,1912,CHA,O,,G,CHA191206050,1,0,,,,,
1912A0215,whitd104,1912,CHA,O,,G,CHA191207042,1,0,,,,,
1912A0216,whitd104,1912,CHA,O,,G,CHA191207061,1,0,,,,,
1912A0217,whitd104,1912,CHA,O,,G,BOS191208282,1,0,,,,,
1912A0218,whitd104,1912,CHA,D,P,DP,,3,1,,,,DPs not shown on official sheets,
1912A0219,zeidr101,1912,CHA,O,,G,CHA191206150,1,0,,,,,
1912A0220,zeidr101,1912,CHA,O,,G,CHA191207062,1,0,,,,,
1912A0221,zeidr101,1912,CHA,O,,G,CHA191208060,1,0,,,,,
1912A0222,zeidr101,1912,CHA,O,,AB,CHA191204130,3,4,,PAA,,,
1912A0223,zeidr101,1912,CHA,O,,AB,CHA191205030,1,2,,PAA,,,
1912A0224,zeidr101,1912,CHA,O,,BB,,48,50,,,,No BB shown on official sheet,
1912A0225,zeidr101,1912,CHA,O,,SB,,47,48,,,,Official sheet shows 47 SB,
1912A0226,zeidr101,1912,CHA,O,,HBP,,2,3,,,,HBPs not shown on official sheets,
1912A0227,zeidr101,1912,CHA,D,1B,G,,69,66,,,,Official sheets show 69 games at 3B,
1912A0228,zeidr101,1912,CHA,D,1B,G,CHA191206110,0,1,,,,,
1912A0229,zeidr101,1912,CHA,D,1B,G,CHA191206130,0,1,,,,,
1912A0230,zeidr101,1912,CHA,D,1B,DP,,30,28,,,,DPs not shown on official sheets,
1912A0231,zeidr101,1912,CHA,D,3B,G,,53,56,,,,Official sheet & Retro show 52 G at 3B,
1912A0232,zeidr101,1912,CHA,D,3B,DP,,12,11,,,,DPs not shown on official sheets,
1912A0233,zeidr101,1912,CHA,D,SS,G,WS1191205080,1,0,,,,,
1912A0234,bakeh101,1912,CLE,O,,SH,NYA191208281,1,0,,PAA,,,
1912A0235,balln101,1912,CLE,O,,G,SLA191204270,1,0,1912A0236,,,,
1912A0236,balln101,1912,CLE,O,,AB,SLA191204270,4,0,1912A0237,PAA,,,
1912A0237,balln101,1912,CLE,O,,H,SLA191204270,1,0,1912A0239,OPP,,,
1912A0238,balln101,1912,CLE,O,,SH,DET191206200,1,0,,PAA,,,
1912A0239,balln101,1912,CLE,D,2B,G,SLA191204270,1,0,1912A0235,,,Officially no 2B in game,
1912A0240,balln101,1912,CLE,D,2B,DP,,14,12,,,,DPs not shown on official sheets,
1912A0241,baskj101,1912,CLE,O,,AB,CLE191204120,3,1,,PAA,,,
1912A0242,baskj101,1912,CLE,O,,BB,,4,6,,,,No BB shown on official sheet,
1912A0243,baskj101,1912,CLE,D,P,DP,,1,0,,,,DPs not shown on official sheets,
1912A0244,birmj101,1912,CLE,O,,G,WS1191208170,1,0,1912A0245,,,,
1912A0245,birmj101,1912,CLE,O,,AB,WS1191208170,1,0,1912A0244,PAA,,,
1912A0246,birmj101,1912,CLE,O,,R,CLE191207271,0,1,,OPP,,,
1912A0247,birmj101,1912,CLE,O,,BB,,25,26,,,,No BB shown on official sheet,
1912A0248,birmj101,1912,CLE,O,,SB,WS1191207091,0,1,1912A0249,COL,,,
1912A0249,birmj101,1912,CLE,O,,SH,WS1191207091,1,0,1912A0248,'"COL;PAA"',,,
1912A0250,birmj101,1912,CLE,D,1B,G,CHA191205030,1,0,,,,,
1912A0251,birmj101,1912,CLE,D,1B,DP,,4,3,,,,DPs not shown on official sheets,
1912A0252,birmj101,1912,CLE,D,OF,LFG,,4,3,,,,Games by outfield position not kept officially,Y
1912A0253,birmj101,1912,CLE,D,OF,CFG,,92,93,,,,Games by outfield position not kept officially,Y
1912A0254,blanf102,1912,CLE,D,P,DP,,7,6,,,,DPs not shown on official sheets,
1912A0255,butch101,1912,CLE,O,,G,,24,26,,,,Official sheet shows 24 G,
1912A0256,butch101,1912,CLE,O,,G,BOS191205230,1,0,,,,,
1912A0257,butch101,1912,CLE,O,,G,CLE191205252,1,0,1912A0259,,,,
1912A0258,butch101,1912,CLE,O,,G,CLE191205260,1,0,1912A0262,,,,
1912A0259,butch101,1912,CLE,O,,AB,CLE191205252,1,0,1912A0261,PAA,,,
1912A0260,butch101,1912,CLE,D,OF,G,,20,21,,,,Official sheet shows 20 G in OF,
1912A0261,butch101,1912,CLE,D,OF,G,CLE191205252,1,0,1912A0257,,,,
1912A0262,butch101,1912,CLE,D,OF,G,CLE191205260,1,0,1912A0258,,,,
1912A0263,butch101,1912,CLE,D,OF,DP,,0,1,,,,DPs not shown on official sheets,
1912A0264,butch101,1912,CLE,D,OF,LFG,,19,21,,,,Games by outfield position not kept officially,Y
1912A0265,butch101,1912,CLE,D,OF,RFG,,3,0,,,,Games by outfield position not kept officially,Y
1912A0266,carif101,1912,CLE,D,C,G,BOS191208240,0,1,,,,,
1912A0267,chapr101,1912,CLE,O,,BB,,14,10,,,,No BB shown on official sheet,
1912A0268,eastt101,1912,CLE,O,,BB,,8,7,,,,No BB shown on official sheet,
1912A0270,georl101,1912,CLE,O,,AB,CLE191205301,0,1,1912A0317,PAA,,,
1912A0271,georl101,1912,CLE,O,,BB,,0,1,,,,No BB shown on official sheet,
1912A0272,granj104,1912,CLE,O,,R,CLE191206140,1,2,,OPP,,,
1912A0273,granj104,1912,CLE,O,,BB,,51,50,,,,No BB shown on official sheet,
1912A0274,granj104,1912,CLE,O,,HBP,,3,2,,,,HBPs not shown on official sheets,
1912A0275,gregv101,1912,CLE,D,P,ERR,NYA191207201,0,1,,,,,
1912A0276,gregv101,1912,CLE,D,P,DP,,3,2,,,,DPs not shown on official sheets,
1912A0277,griga101,1912,CLE,O,,BB,,35,33,,,,No BB shown on official sheet,
1912A0278,griga101,1912,CLE,O,,SH,BOS191207220,1,0,,PAA,,,
1912A0279,griga101,1912,CLE,D,1B,DP,,34,33,,,,DPs not shown on official sheets,
1912A0280,hohne101,1912,CLE,D,1B,DP,,11,9,,,,DPs not shown on official sheets,
1912A0281,huntb103,1912,CLE,D,OF,LFG,,10,0,,,,Games by outfield position not kept officially,Y
1912A0282,huntb103,1912,CLE,D,OF,CFG,,6,16,,,,Games by outfield position not kept officially,Y
1912A0283,jackj101,1912,CLE,O,,BB,,53,54,,,,No BB shown on official sheet,
1912A0284,jackj101,1912,CLE,O,,SH,CLE191205120,0,1,,PAA,,,
1912A0285,jackj101,1912,CLE,O,,SH,WS1191205130,1,0,,PAA,,,
1912A0286,jackj101,1912,CLE,O,,SH,CLE191209191,0,1,,PAA,,,
1912A0287,jackj101,1912,CLE,D,OF,DP,,3,2,,,,DPs not shown on official sheets,
1912A0288,jackj101,1912,CLE,D,OF,CFG,,35,19,,,,Games by outfield position not kept officially,Y
1912A0289,jackj101,1912,CLE,D,OF,RFG,,116,131,,,,Games by outfield position not kept officially,Y
1912A0290,johnd107,1912,CLE,O,,BB,,9,11,,,,No BB shown on official sheet,
1912A0291,johnd107,1912,CLE,D,1B,DP,,30,27,,,,DPs not shown on official sheets,
1912A0292,kahlg101,1912,CLE,O,,AB,,73,80,,,,Official sheet shows 73 AB,
1912A0293,kahlg101,1912,CLE,O,,AB,CLE191204140,3,0,,PAA,,,
1912A0294,kahlg101,1912,CLE,O,,AB,DET191204210,4,0,,PAA,,,
1912A0295,kahlg101,1912,CLE,O,,AB,NYA191207202,2,1,,PAA,,,
1912A0297,kahlg101,1912,CLE,O,,BB,,3,4,,,,No BB shown on official sheet,
1912A0298,kibbj101,1912,CLE,O,,BB,,1,0,,,,No BB shown on official sheet,
1912A0299,kibbj101,1912,CLE,D,2B,DP,,1,0,,,,DPs not shown on official sheets,
1912A0300,kibbj101,1912,CLE,D,3B,DP,,2,3,,,,DPs not shown on official sheets,
1912A0301,krapg101,1912,CLE,O,,G,,8,13,,,,Official sheet shows 8 G,
1912A0302,krapg101,1912,CLE,O,,G,BOS191205210,1,0,,,,,
1912A0303,krapg101,1912,CLE,O,,G,CLE191206130,1,0,,,,,
1912A0304,krapg101,1912,CLE,O,,G,PHA191207132,1,0,,,,,
1912A0305,krapg101,1912,CLE,O,,G,NYA191207170,1,0,,,,,
1912A0306,krapg101,1912,CLE,O,,G,BOS191207220,1,0,,,,,
1912A0307,krapg101,1912,CLE,O,,G,CLE191208040,1,0,,,,,
1912A0308,krapg101,1912,CLE,O,,R,DET191206180,0,1,,OPP,,,
1912A0309,krauh101,1912,CLE,O,,G,CLE191207282,1,0,,,,,
1912A0310,krauh101,1912,CLE,O,,AB,BOS191207220,1,0,,PAA,,,
1912A0311,lajon101,1912,CLE,O,,AB,CLE191208080,3,4,,PAA,,,
1912A0312,lajon101,1912,CLE,D,1B,G,PHA191208141,1,0,,,,,
1912A0313,lajon101,1912,CLE,D,2B,DP,,51,49,,,,DPs not shown on official sheets,
1912A0314,livip101,1912,CLE,O,,SH,WS1191207092,1,0,,PAA,,,
1912A0315,livip101,1912,CLE,D,C,DP,,2,0,,,,DPs not shown on official sheets,
1912A0316,nashk101,1912,CLE,D,SS,G,CLE191208060,0,1,,,,,
1912A0317,olsoi101,1912,CLE,O,,AB,CLE191205301,4,3,1912A0270,PAA,,,
1912A0318,olsoi101,1912,CLE,O,,BB,,20,21,,,,No BB shown on official sheet,
1912A0319,olsoi101,1912,CLE,D,2B,G,CLE191206150,1,0,,,,,
1912A0320,olsoi101,1912,CLE,D,2B,G,CLE191207271,0,1,1912A0349,,,Officially 2 2B and 0 SS in game,
1912A0321,olsoi101,1912,CLE,D,2B,G,CLE191207272,0,1,1912A0327,,,Officially 2 2B and 0 SS in game,
1912A0322,olsoi101,1912,CLE,D,2B,G,CLE191207281,0,1,1912A0351,,,Officially 2 2B and 0 SS in game,
1912A0323,olsoi101,1912,CLE,D,2B,G,CLE191207282,0,1,1912A0352,,,Officially 2 2B and 0 SS in game,
1912A0324,olsoi101,1912,CLE,D,2B,G,CLE191208031,0,1,1912A0328,,,Officially 2 2B and 0 SS in game,
1912A0325,olsoi101,1912,CLE,D,2B,G,CLE191208032,0,1,1912A0329,,,Officially 2 2B and 0 SS in game,
1912A0326,olsoi101,1912,CLE,D,2B,G,PHA191208141,1,0,,,,,
1912A0327,olsoi101,1912,CLE,D,2B,ERR,CLE191207272,0,2,1912A0350,,,Officially 2 2B and 0 SS in game,
1912A0328,olsoi101,1912,CLE,D,2B,ERR,CLE191208031,0,3,1912A0353,,,Officially 2 2B and 0 SS in game,
1912A0329,olsoi101,1912,CLE,D,2B,ERR,CLE191208032,0,3,1912A0354,,,Officially 2 2B and 0 SS in game,
1912A0330,olsoi101,1912,CLE,D,2B,DP,,2,6,,,,DPs not shown on official sheets,
1912A0331,olsoi101,1912,CLE,D,3B,G,WS1191205130,1,0,1912A0341,,,Officially 2 SS and 0 3B in game,
1912A0332,olsoi101,1912,CLE,D,3B,G,WS1191205140,1,0,1912A0342,,,Officially 2 SS and 0 3B in game,
1912A0333,olsoi101,1912,CLE,D,3B,G,NYA191205170,1,0,1912A0343,,,Officially 2 SS and 0 3B in game,
1912A0334,olsoi101,1912,CLE,D,3B,G,NYA191205180,1,0,1912A0344,,,Officially 2 SS and 0 3B in game,
1912A0335,olsoi101,1912,CLE,D,3B,G,NYA191205200,1,0,1912A0345,,,Officially 2 SS and 0 3B in game,
1912A0336,olsoi101,1912,CLE,D,3B,G,BOS191205210,1,0,1912A0339,,,Officially 2 SS and 0 3B in game,
1912A0337,olsoi101,1912,CLE,D,3B,G,BOS191205220,1,0,1912A0347,,,Officially 2 SS and 0 3B in game,
1912A0338,olsoi101,1912,CLE,D,3B,G,BOS191205230,1,0,1912A0348,,,Officially 2 SS and 0 3B in game,
1912A0339,olsoi101,1912,CLE,D,3B,ERR,BOS191205210,1,0,1912A0346,,,Officially 2 SS and 0 3B in game,
1912A0340,olsoi101,1912,CLE,D,3B,DP,,9,2,,,,DPs not shown on official sheets,
1912A0341,olsoi101,1912,CLE,D,SS,G,WS1191205130,0,1,1912A0331,,,Officially 2 SS and 0 3B in game,
1912A0342,olsoi101,1912,CLE,D,SS,G,WS1191205140,0,1,1912A0332,,,Officially 2 SS and 0 3B in game,
1912A0343,olsoi101,1912,CLE,D,SS,G,NYA191205170,0,1,1912A0333,,,Officially 2 SS and 0 3B in game,
1912A0344,olsoi101,1912,CLE,D,SS,G,NYA191205180,0,1,1912A0334,,,Officially 2 SS and 0 3B in game,
1912A0345,olsoi101,1912,CLE,D,SS,G,NYA191205200,0,1,1912A0335,,,Officially 2 SS and 0 3B in game,
1912A0346,olsoi101,1912,CLE,D,SS,G,BOS191205210,0,1,1912A0356,,,Officially 2 SS and 0 3B in game,
1912A0347,olsoi101,1912,CLE,D,SS,G,BOS191205220,0,1,1912A0337,,,Officially 2 SS and 0 3B in game,
1912A0348,olsoi101,1912,CLE,D,SS,G,BOS191205230,0,1,1912A0338,,,Officially 2 SS and 0 3B in game,
1912A0349,olsoi101,1912,CLE,D,SS,G,CLE191207271,1,0,1912A0320,,,Officially 2 2B and 0 SS in game,
1912A0350,olsoi101,1912,CLE,D,SS,G,CLE191207272,1,0,1912A0357,,,Officially 2 2B and 0 SS in game,
1912A0351,olsoi101,1912,CLE,D,SS,G,CLE191207281,1,0,1912A0322,,,Officially 2 2B and 0 SS in game,
1912A0352,olsoi101,1912,CLE,D,SS,G,CLE191207282,1,0,1912A0323,,,Officially 2 2B and 0 SS in game,
1912A0353,olsoi101,1912,CLE,D,SS,G,CLE191208031,1,0,1912A0358,,,Officially 2 2B and 0 SS in game,
1912A0354,olsoi101,1912,CLE,D,SS,G,CLE191208032,1,0,1912A0359,,,Officially 2 2B and 0 SS in game,
1912A0355,olsoi101,1912,CLE,D,SS,G,WS1191208170,1,0,,,,,
