gid,id,team,d_seq,d_pos,stattype,d_ifouts,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,d_gs,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
TOR202407240,palar002,TBA,2,9,value,9,0,0,0,0,0,,,,,0,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,parei001,TBA,1,3,value,24,10,0,0,1,0,,,,,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,arozr001,TBA,1,7,value,24,1,0,0,0,0,,,,,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,lowej002,TBA,1,9,value,15,2,0,0,0,0,,,,,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,rosaa003,TBA,1,4,value,9,1,1,0,1,0,,,,,0,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,sirij001,TBA,1,8,value,24,3,0,0,0,0,,,,,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,rortb001,TBA,1,2,value,24,5,0,0,0,0,1,0,1,0,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,cabaj001,TBA,1,5,value,24,0,2,0,0,0,,,,,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,wallt003,TBA,1,6,value,24,1,6,1,1,0,,,,,1,20240724,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202407240,rodry003,TOR,1,1,value,17,0,1,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,littb002,TOR,1,1,value,1,0,0,0,0,0,,,,,0,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,greec003,TOR,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,cabrg001,TOR,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,garcy001,TOR,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,sprig001,TOR,1,9,value,27,3,0,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,horws001,TOR,1,4,value,27,0,1,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,guerv002,TOR,1,3,value,27,7,0,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,varsd001,TOR,1,7,value,27,3,0,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,kirka001,TOR,1,2,value,27,11,0,0,0,0,0,0,2,0,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,cleme002,TOR,1,5,value,27,0,2,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,kierk001,TOR,1,8,value,27,3,0,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
TOR202407240,jimel003,TOR,1,6,value,27,0,2,0,0,0,,,,,1,20240724,0,TOR02,h,TBA,1,0,0,regular,y,y
WAS202407240,waldm003,SDN,1,1,value,18,1,0,0,0,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,matsy001,SDN,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,gilll001,SDN,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,deloe001,SDN,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,profj001,SDN,1,7,value,21,0,0,0,0,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,perad001,SDN,1,7,value,6,1,0,0,0,0,,,,,0,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,bogax001,SDN,1,4,value,18,1,4,0,2,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,wadet002,SDN,1,4,value,9,0,0,0,0,0,,,,,0,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,machm001,SDN,1,5,value,27,1,0,0,0,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,cronj001,SDN,1,3,value,27,10,0,0,2,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,kim-h002,SDN,1,6,value,27,2,4,0,2,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,merrj002,SDN,1,8,value,27,3,0,0,0,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,higak001,SDN,1,2,value,27,5,1,0,0,0,0,0,1,0,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,johnb005,SDN,1,9,value,27,3,0,0,0,0,,,,,1,20240724,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202407240,parkm001,WAS,1,1,value,9,0,1,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,weemj001,WAS,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,barnj002,WAS,1,1,value,6,1,0,0,0,0,,,,,0,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,raint003,WAS,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,flord002,WAS,1,1,value,3,0,0,0,0,0,,,,,0,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,vargi001,WAS,1,1,value,3,1,0,0,0,0,,,,,0,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,abrac001,WAS,1,6,value,21,0,1,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,nunen001,WAS,1,6,value,6,1,1,0,1,0,,,,,0,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,thoml002,WAS,1,9,value,27,2,0,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,yepej001,WAS,1,3,value,27,7,1,0,1,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,woodj004,WAS,1,7,value,27,1,0,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,garcl006,WAS,1,4,value,27,2,3,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,adamr004,WAS,1,2,value,27,7,0,0,0,0,0,0,0,0,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,lipst001,WAS,1,5,value,27,0,3,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
WAS202407240,younj004,WAS,1,8,value,27,5,0,0,0,0,,,,,1,20240724,0,WAS11,h,SDN,0,1,0,regular,y,y
ANA202407250,strir001,OAK,1,1,value,17,0,0,0,0,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,alexs001,OAK,1,1,value,1,0,0,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,adama002,OAK,1,1,value,3,0,1,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,ercel001,OAK,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,fergt001,OAK,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,butll001,OAK,1,9,value,27,2,0,0,0,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,andum001,OAK,1,7,value,27,1,1,0,0,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,langs001,OAK,1,2,value,27,8,0,0,0,0,0,0,2,0,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,nevit001,OAK,1,3,value,21,6,0,0,1,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,brows003,OAK,1,3,value,6,2,0,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,geloz001,OAK,1,4,value,27,1,2,0,1,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,camed001,OAK,1,8,value,21,3,0,0,0,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,bledj001,OAK,1,8,value,6,0,0,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,harrb002,OAK,1,5,value,21,2,1,0,1,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,toroa001,OAK,1,5,value,6,0,1,0,0,0,,,,,0,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,schum002,OAK,1,6,value,27,2,3,0,0,0,,,,,1,20240725,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202407250,rosek001,ANA,1,1,value,10,0,2,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,strih001,ANA,1,1,value,5,0,0,0,0,0,,,,,0,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,moorm003,ANA,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,joycb001,ANA,1,1,value,6,1,0,0,0,0,,,,,0,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,contr001,ANA,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,renda001,ANA,1,5,value,27,0,2,1,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,rengl001,ANA,1,4,value,27,2,1,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,wardt002,ANA,1,7,value,27,4,0,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,pillk001,ANA,1,9,value,27,0,0,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,ohopl001,ANA,1,2,value,27,4,0,0,0,0,0,1,2,1,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,schan001,ANA,1,3,value,27,11,2,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,netoz001,ANA,1,6,value,27,2,5,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
ANA202407250,monim001,ANA,1,8,value,27,3,0,0,0,0,,,,,1,20240725,0,ANA01,h,OAK,0,1,0,regular,y,y
CLE202407250,holtt002,DET,1,1,value,6,1,0,0,0,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,lucae002,DET,1,1,value,6,0,0,0,0,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,faeda001,DET,1,1,value,6,0,1,0,1,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,folej001,DET,1,1,value,2,0,1,0,0,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,chafa001,DET,1,1,value,4,0,0,0,0,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,mills001,DET,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,perew002,DET,1,9,value,27,3,0,0,0,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,keitc001,DET,1,4,value,27,1,3,0,1,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,mallj001,DET,1,7,value,21,1,0,0,0,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,urshg001,DET,1,5,value,6,0,0,0,0,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,vierm001,DET,1,8,value,27,2,0,0,0,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,madrb002,DET,1,3,value,27,9,1,0,2,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,mckiz001,DET,1,5,value,21,0,1,0,0,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,mckiz001,DET,2,7,value,6,0,0,0,0,0,,,,,0,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,rogej004,DET,1,2,value,27,9,1,0,0,0,0,0,0,0,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,baezj001,DET,1,6,value,27,1,3,0,2,0,,,,,1,20240725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202407250,willg004,CLE,1,1,value,18,0,0,0,0,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,avilp001,CLE,1,1,value,6,0,0,0,0,0,,,,,0,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,strzp001,CLE,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,kwans001,CLE,1,7,value,27,1,0,0,0,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,marta008,CLE,1,8,value,27,5,0,0,0,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,ramij003,CLE,1,5,value,27,0,3,0,0,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,naylj001,CLE,1,3,value,27,8,0,0,1,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,noelj001,CLE,1,9,value,21,1,0,0,0,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,schnd002,CLE,1,9,value,6,1,0,0,0,0,,,,,0,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,gimea001,CLE,1,4,value,27,0,1,0,0,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,roccb001,CLE,1,6,value,27,2,1,0,1,0,,,,,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,naylb001,CLE,1,2,value,24,9,1,0,0,0,0,0,0,0,1,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
CLE202407250,hedga001,CLE,1,2,value,3,0,0,0,0,0,0,0,0,0,0,20240725,0,CLE08,h,DET,0,1,0,regular,y,y
LAN202407250,webbl001,SFN,1,1,value,15,0,2,0,0,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,hjels001,SFN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,jackl001,SFN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,roget002,SFN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,fitzt001,SFN,1,6,value,24,1,6,0,2,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,ramoh002,SFN,1,8,value,24,1,0,0,0,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,chapm001,SFN,1,5,value,24,1,1,0,0,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,bailp001,SFN,1,2,value,24,7,0,0,0,0,0,0,0,0,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,villd001,SFN,1,3,value,24,8,0,0,2,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,estrt001,SFN,1,4,value,15,1,0,0,0,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,wiseb001,SFN,1,4,value,9,1,1,0,1,0,,,,,0,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,yastm001,SFN,1,9,value,24,2,0,0,0,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,hilld002,SFN,1,7,value,15,1,0,0,0,0,,,,,1,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,confm001,SFN,1,7,value,9,1,0,0,0,0,,,,,0,20240725,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202407250,kersc001,LAN,1,1,value,12,0,0,0,0,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,kellj001,LAN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,hudsd001,LAN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,phile001,LAN,1,1,value,3,1,0,0,0,0,,,,,0,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,vesia001,LAN,1,1,value,2,0,0,0,0,0,,,,,0,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,treib001,LAN,1,1,value,1,0,0,0,0,0,,,,,0,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,honeb001,LAN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,hernt002,LAN,1,7,value,27,0,0,0,0,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,freef001,LAN,1,3,value,27,2,1,0,1,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,pagea001,LAN,1,8,value,27,4,0,0,0,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,lux-g001,LAN,1,4,value,27,2,1,0,1,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,heywj001,LAN,1,9,value,27,2,0,0,0,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,herne001,LAN,1,5,value,27,0,0,0,0,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,barna001,LAN,1,2,value,27,16,0,0,0,0,0,0,1,0,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
LAN202407250,ahmen001,LAN,1,6,value,27,0,1,0,1,0,,,,,1,20240725,0,LOS03,h,SFN,1,0,0,regular,y,y
MIA202407250,burnc002,BAL,1,1,value,22,2,1,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,webbj002,BAL,1,1,value,2,0,0,0,0,0,,,,,0,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,kimbc001,BAL,1,1,value,2,0,0,0,0,0,,,,,0,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,canoy001,BAL,1,1,value,1,0,0,0,0,0,,,,,0,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,perec004,BAL,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,hendg002,BAL,1,6,value,30,2,2,1,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,westj002,BAL,1,5,value,30,1,3,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,santa003,BAL,1,9,value,27,1,0,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,mullc002,BAL,1,8,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,mounr001,BAL,1,3,value,30,10,2,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,cowsc001,BAL,1,8,value,27,0,0,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,cowsc001,BAL,2,9,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,haysa001,BAL,1,7,value,30,2,0,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,norbc001,BAL,1,4,value,30,1,4,0,0,0,,,,,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,mccaj001,BAL,1,2,value,30,11,0,0,0,0,0,1,1,0,1,20240725,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA202407250,munor001,MIA,1,1,value,15,1,1,1,0,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,crond001,MIA,1,1,value,9,0,1,0,0,0,,,,,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,charj001,MIA,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,faucc001,MIA,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,chisj001,MIA,1,8,value,30,6,0,0,0,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,edwax001,MIA,1,6,value,30,5,4,0,3,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,delab001,MIA,1,7,value,27,4,0,0,0,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,sanca009,MIA,1,2,value,3,2,1,0,1,0,0,0,1,0,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,sancj003,MIA,1,9,value,30,0,1,0,1,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,lopeo001,MIA,1,4,value,30,1,4,0,1,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,bridj001,MIA,1,3,value,27,6,1,1,1,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,gordn001,MIA,1,7,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,rivee001,MIA,1,5,value,27,0,1,1,0,0,,,,,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,brujv001,MIA,1,5,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,fortn001,MIA,1,2,value,27,5,0,0,0,0,0,0,0,1,1,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
MIA202407250,burgj001,MIA,1,3,value,3,0,0,0,0,0,,,,,0,20240725,0,MIA02,h,BAL,0,1,0,regular,y,y
NYN202407250,salec001,ATL,1,1,value,22,1,0,0,0,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,jimej003,ATL,1,1,value,2,0,0,0,0,0,,,,,0,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,igler001,ATL,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,johnp001,ATL,1,1,value,2,0,0,0,0,0,,,,,0,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,kelej001,ATL,1,8,value,29,1,0,0,0,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,rilea001,ATL,1,5,value,29,1,3,0,1,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,olsom001,ATL,1,3,value,29,8,2,0,1,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,darnt001,ATL,1,2,value,29,15,0,0,0,0,0,0,0,0,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,rosae001,ATL,1,7,value,24,0,0,0,0,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,duvaa001,ATL,1,7,value,5,0,0,0,0,0,,,,,0,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,alvan001,ATL,1,4,value,29,1,2,0,1,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,laurr001,ATL,1,9,value,29,0,0,0,0,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,arcio002,ATL,1,6,value,29,2,3,0,0,0,,,,,1,20240725,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202407250,sevel001,NYN,1,1,value,15,0,1,0,0,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,buttj001,NYN,1,1,value,9,0,0,0,0,0,,,,,0,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,diaze006,NYN,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,matop002,NYN,1,1,value,3,0,2,0,0,0,,,,,0,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,lindf001,NYN,1,6,value,30,0,2,0,0,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,iglej001,NYN,1,4,value,30,2,1,0,1,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,alonp001,NYN,1,3,value,30,9,0,0,1,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,vienm001,NYN,1,5,value,30,1,5,0,1,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,mcnej002,NYN,1,7,value,30,3,0,0,0,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,alvaf001,NYN,1,2,value,30,12,3,0,0,0,0,1,2,2,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,taylt002,NYN,1,8,value,30,2,0,0,0,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
NYN202407250,stewd002,NYN,1,9,value,30,1,0,0,0,0,,,,,1,20240725,0,NYC20,h,ATL,1,0,0,regular,y,y
TEX202407250,cannj001,CHA,1,1,value,18,2,1,0,2,0,,,,,1,20240725,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202407250,wilss002,CHA,1,1,value,2,0,0,0,0,0,,,,,0,20240725,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202407250,bankt001,CHA,1,1,value,1,0,0,0,0,0,,,,,0,20240725,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202407250,kopem001,CHA,1,1,value,3,0,0,0,0,0,,,,,0,20240725,0,ARL03,v,TEX,0,1,0,regular,y,y
